job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
"Senior Observability Customer Success Specialist, AWS Specialist and Partner Organization",3061150,"Seattle, Arlington, Bellevue, New York, Mountain View","WA, VA, NY, CA","$138,200/year - $239,000/year",2025-08-18,https://www.amazon.jobs/en/jobs/3061150/senior-observability-customer-success-specialist-aws-specialist-and-partner-organization,amazon,Bachelor's degree,False,2025-08-18 19:51:54,"AWS is one of Amazon's fastest growing businesses, servicing millions of customers in more than 190 countries. As organizations increasingly rely on cloud-native applications and distributed systems, full-stack observability has become critical to collecting, correlating, aggregating, and analyzing telemetry in network, infrastructure, and applications in the cloud, hybrid, or on-premises environments to gain insights into the behavior, performance, and health of systems. This position is part of the AWS Specialist and Partner Organization (ASP). The Observability Customer Success Specialist role supports our customers' post launch journey around observability."
"Sr Risk Manager, Global Product and Food Safety",2924528,"Seattle, Arlington","WA, VA","$109,000/year - $185,000/year",2025-03-11,https://www.amazon.jobs/en/jobs/2924528/sr-risk-manager-global-product-and-food-safety,amazon,Bachelor's degree,False,2025-08-18 19:52:03,"The Regulatory Intelligence, Safety and Compliance (RISC) team's charter is to protect Amazon customers from products that are illegal, illegally marketed, unsafe, or otherwise prohibited by Amazon policies. Sr Risk Manager will own implementing proactive controls on a category and work on achieving parity WW. In this role, you will work closely with corporate counsel, legal, business teams, selling partner experience and support teams, operational excellence, product, BI and data science/engineering teams to deliver high-impact end to end product safety solutions."
"Risk Specialist, Ad Policy, Advertising Trust, Policy Operations",3061137,"Arlington, New York","VA, NY","$50,100/year - $107,200/year",2025-08-18,https://www.amazon.jobs/en/jobs/3061137/risk-specialist-ad-policy-advertising-trust-policy-operations,amazon,Bachelor's degree,False,2025-08-18 19:52:12,"We are looking for an enthusiastic, detail-oriented, and customer obsessed Risk Specialist to join the Ads Trust Policy operations team. In this role, you will be an owner, responsible for ensuring that Policy’s operational queues are efficiently maintained and executed. You will own managing policy support for our most important sales events, ensuring that policies are in place, that they are well-understood, and that we are providing support to our partners internally and externally. You will deliver these results independently, translating policy-speak into responses that best fit the audience and situation, as well as proactively identifying solutions to policy issues."
"Network Deploy Technician - 4, DCC Communities",3061144,Herndon,VA,"$55,900/year in our lowest geographic market up to $125,100/year in our highest geographic market",2025-08-18,https://www.amazon.jobs/en/jobs/3061144/network-deploy-technician-4-dcc-communities,amazon,High School diploma or equivalent,False,2025-08-18 19:52:21,"Amazon Web Services (AWS) is looking for a Network Technician to join our growing team within infrastructure operations. The position's responsibilities include scaling support of several data center locations and day to day assistance with capacity management. Network implementation and troubleshooting skills combined with a proven documentation methodology is also a requirement. The role will involve working in a fast-paced, collaborative environment with regular peer and customer interaction. Regular responsibilities also include management and support of Amazon Web Services vast network infrastructure, Network Technicians establish and follow best practices and refine operational procedures."
"Sr Tech Business Developer , Kuiper Ground Infrastructure Design and Construction - SPACE",3041954,"Austin, Virtual Location - Georgia, Bellevue, Arlington, Virtual Location - Washington, Virtual Location - Virginia","TX, GA, WA, VA, WA, VA","$133,100/year - $220,100/year",2025-07-23,https://www.amazon.jobs/en/jobs/3041954/sr-tech-business-developer-kuiper-ground-infrastructure-design-and-construction-space,amazon,Bachelors Degree in Engineering or Construction Management,False,2025-08-18 19:52:32,"Project Kuiper is Amazon’s low Earth orbit satellite broadband network. Its mission is to deliver fast, reliable internet to customers and communities around the world, and we’ve designed the system with the capacity, flexibility, and performance to serve a wide range of customers, from individual households to schools, hospitals, businesses, government agencies, and other organizations operating in locations without reliable connectivity. The Kuiper Ground Infrastructure Design and Construction team is looking to scale ground locations globally. This role involves design, build, and activate infrastructure enabling Kuiper's long-term mission. If you understand civil engineering, program management, permitting, vendor, and contract management, this might be a fit for you."
"Security Incident Response Engineer, AWS CorpSec Response",3005664,Herndon,VA,"$136,000/year - $212,800/year",2025-06-10,https://www.amazon.jobs/en/jobs/3005664/security-incident-response-engineer-aws-corpsec-response,amazon,Bachelor's degree in computer science or equivalent,False,2025-08-18 19:52:43,"The Amazon Web Services team is looking for a passionate Security Incident Response Engineer who can lead the response to security issues across the largest cloud provider in the world. In this role you’ll be conducting security monitoring and response activities for the Amazon internal network. We value broad and deep technical knowledge, specifically in the fields of operating system security, network security, cryptography, software security, malware analysis, forensics, security operations, incident response, and emergent security intelligence. You’ll apply your creative and critical problem solving skills to quickly design and build tooling that enables programmatic automation at a massive scale. You must have a passion for engineering solutions to complex security challenges, and recognize and fill gaps in capabilities."
"CMMS Engineer, InfraOps Availability",3061110,Herndon,VA,"$98,700/year - $210,800/year",2025-08-18,https://www.amazon.jobs/en/jobs/3061110/cmms-engineer-infraops-availability,amazon,"Technical Degree or equivalent professional experience in Engineering, Facilities Management, Analytics, Project Management, Computer Science or Information Technology",False,2025-08-18 19:52:55,"The EAM Team is looking for an Enterprise Asset Management (EAM) Regional Operations Engineer to support our data centers with asset management, maintenance tracking, maintenance scheduling and EAM system training. If you would like to deploy a Computerized Maintenance Management System (CMMS) to support our data center infrastructure, implement preventative maintenance programs, and innovate new solutions for Mechanical/Electrical/Plumbing (MEP) systems then we'd like to meet you. As a gatekeeper for mission critical data your work will ensure our customer teams have the accurate data they need to improve Data Center availability."
"Business Operations Analyst, SMGS Ops - WWPS National Security and Defense",2905452,"Jessup, Arlington, Herndon","MD, VA, VA","$79,300/year - $169,500/year",2025-02-19,https://www.amazon.jobs/en/jobs/2905452/business-operations-analyst-smgs-ops-wwps-national-security-and-defense,amazon,Bachelor's degree,False,2025-08-18 19:53:07,"AWS is seeking a driven and talented Business Operations Analyst to play a critical role on our Worldwide Public Sector National Security and Defense Business Operations team. This analyst is an important point of coordination between the WWPS government sales teams, finance teams, and AWS technical organizations, and is responsible for helping to drive scalable operational mechanisms, create strategic narratives, and run operational cadences to drive growth in secure government regions. The successful candidate will have excellent analytical abilities, strong business acumen and judgement, curiosity, and superior written and verbal communication skills, along with a passion for persuading operational excellence."
Sr AWS Application Security Engineer,2893584,Arlington,VA,"$143,300 - $247,600/year",2025-02-05,https://www.amazon.jobs/en/jobs/2893584/sr-aws-application-security-engineer,amazon,"BS in Computer Science or related field, or equivalent work experience",False,2025-08-18 19:53:16,"Help us protect not only the Amazon Web Services (AWS) cloud computing environment but all of our customers as well! A Security Engineer at Amazon is expected to be strong in multiple domains and provide significant contributions to the AWS IT Security team and to multiple groups throughout Amazon. Security engineers are expected to develop elegant solutions to complex business problems and apply appropriate technologies while following security engineering best practices. A successful candidate will need a combination of troubleshooting, technical, and communication skills, as well as the ability to handle a mix of disparate tasks which may include project and software development work."
"Cable Installation Technician, Infra - GND",3057068,Chantilly,VA,"$50,600 - $113,200/year",2025-08-12,https://www.amazon.jobs/en/jobs/3057068/cable-installation-technician-infra-gnd,amazon,High school or equivalent diploma,False,2025-08-18 19:53:29,"AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. We’re the people who keep the cloud running. Amazon is looking for an Infrastructure Delivery Installation Technician to join our growing team within infrastructure operations. A network cabling technician installs, terminates, and tests network cables. Following detailed plans and maintaining strict safety and quality standards. Their day involves working in various environments, managing tools and documentation, troubleshooting issues, and ensuring clean, well-organized cable infrastructure."
"Solutions Architect II, Critical Mission Partners",3036962,"Arlington, Virtual Location - Missouri, Herndon","VA, MO, VA",NA,2025-07-17,https://www.amazon.jobs/en/jobs/3036962/solutions-architect-ii-critical-mission-partners,amazon,10+ years of IT development or implementation/consulting in the software or Internet industries experience,False,2025-08-18 19:53:41,"Amazon Web Services (AWS) is looking for a highly motivated Solutions Architect to help accelerate our growing U.S. Federal Government business. As a Solutions Architect within AWS, you will have the opportunity to help shape and deliver on a strategy to advance our customer’s mission through the use of AWS services (e.g. Amazon EC2, Amazon S3, Amazon RDS, HPC, Amazon Bedrock etc.) directly with our ecosystem of systems integrators, consulting and technology partners. You will accomplish this as part of a cross-functional team working together in support of the federal missions, with strong sense of building art of possible proof of concepts (PoCs) to solve customer's problems."
"ADC Windows Client Engineer, Region Services Corporate Infrastructure (RSCI)",3048094,Herndon,VA,"$81,900/year - $152,000/year",2025-07-30,https://www.amazon.jobs/en/jobs/3048094/adc-windows-client-engineer-region-services-corporate-infrastructure-rsci-vector,amazon,"Associate’s degree, or Cloud+ or GICSP (Global Industrial Cyber Security Professional) or GSEC (GIAC Security Essentials) or SSCP (Systems Security Certified Practitioner)",False,2025-08-18 19:53:50,"The role is for an experienced Windows Systems Engineer with deep knowledge of Windows Active Directory and desktop services, including virtual desktops and infrastructure. The candidate will be part of the Region Services Corporate Infrastructure (RSCI) team, working on AWS Utility Computing (UC) products. You will be engaged with AWS customers who require specialized security solutions for their cloud services. This hands-on role involves maintaining and enhancing existing services, fulfilling requests for application packaging/deployment and dealing with fix scenarios for all technologies managed by the team."
"Cloud Technical Account Manager , WWPS US EDU/SLG",3043600,"Austin, Arlington, Atlanta, Herndon, Chicago, Dallas","TX, VA, GA, VA, IL, TX","$118,200/year - $204,300/year",2025-07-25,https://www.amazon.jobs/en/jobs/3043600/cloud-technical-account-manager-wwps-us-edu-slg,amazon,"Bachelor’s Degree in Computer Science, Math, or related discipline",False,2025-08-18 19:54:06,"AWS Global Services includes experts from across AWS who help our customers design, build, operate, and secure their cloud environments. AWS Enterprise Support, Technical Account Managers (TAM) support our customers’ creative and transformative spirit of innovation across all technologies. This is not a sales role, but rather an opportunity to be the principal technical advisor and voice of the customer to organizations ranging from start-ups to Fortune 500 enterprises. A TAM will work with their customer to provide tailored engagements including Strategic Business Reviews, Security Improvement Programs, guided Well-Architected reviews, Cost Optimization workshops, and a range of proactive services. Your technical acumen and customer-facing skills will enable you to effectively represent AWS within a customer’s environment, and drive discussions with senior leadership regarding incidents, trade-offs, support and risk management."
"Senior Delivery Consultant - DevOps, WWPS, ProServe",2945646,"Arlington, Denver, Herndon, Dallas","VA, CO, VA, TX","$138,200 - $239,000/year",2025-04-04,https://www.amazon.jobs/en/jobs/2945646/senior-delivery-consultant-devops-wwps-proserve,amazon,Bachelor's degree,False,2025-08-18 19:54:22,"The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Delivery Consultant to join our team at Amazon Web Services (AWS). In this role, you'll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You'll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle."
"Delivery Consultant-DevOps, WWPS ProServe FedFin",3044080,"Arlington, Herndon, Dallas","VA, VA, TX","$118,200/year - $204,300/year",2025-07-27,https://www.amazon.jobs/en/jobs/3044080/delivery-consultant-devops-wwps-proserve-fedfin,amazon,Bachelor's degree,False,2025-08-18 19:54:32,"The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Senior Delivery Consultant. You'll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You'll be proficient in architecting complex, scalable, and secure solutions tailored to meet the specific needs of each customer. You'll work closely with stakeholders, providing guidance on industry trends, emerging technologies, and innovative solutions."
"Delivery Consultant-DevOps, WWPS ProServe FedFin",3044082,"Arlington, Herndon, Dallas","VA, TX","$118,200/year - $204,300/year",2025-07-27,https://www.amazon.jobs/en/jobs/3044082/delivery-consultant-devops-wwps-proserve-fedfin,amazon,"Bachelor's degree in Computer Science, Engineering, related field, or equivalent experience",False,2025-08-18 19:54:41,"The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Senior Delivery Consultant. In this role, you'll work closely with customers to design, implement, and manage AWS solutions. You'll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle. Possessing a deep understanding of AWS products and services. You would be leading the implementation process, ensuring adherence to best practices, optimizing performance, and managing risks throughout the project."
"Senior Delivery Consultant - DevOps, WWPS ProServe",2725331,Herndon,VA,"$138,200/year - $239,000/year",2024-08-07,https://www.amazon.jobs/en/jobs/2725331/senior-delivery-consultant-devops-wwps-proserve,amazon,Technical degree or equivalent experience,False,2025-08-18 19:54:52,"The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Delivery Consultant to join our team at Amazon Web Services (AWS). In this role, you'll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You'll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle. Possessing a deep understanding of AWS products and services, as a Delivery Consultant you will be proficient in architecting complex, scalable, and secure solutions tailored to meet the specific needs of each customer."
"Customer Success Manager, Amazon Robotics, Fulfillment",2994417,"Detroit, Austin, Nashville, Westborough, Seattle, Arlington, North Reading","MI, TX, TN, MA, WA, VA, MA","$118,200/year - $204,300/year",2025-05-28,https://www.amazon.jobs/en/jobs/2994417/customer-success-manager-amazon-robotics-fulfillment,amazon,Bachelor's degree in Engineering,False,2025-08-18 19:55:03,"The Customer Success (CSM) team is the primary link between AR and Operations coaching site leaders on operational best practices, robotics systems and tools. You will work directly with operations leaders at Amazon Fulfillment and Transportation Centers to meet or exceed the as designed performance of their robotic technology and processes. You will identify operational pain-points, translate those into opportunities enabling product and/or process changes to improve system performance and customer sentiment. You will use your technical acumen, program management, organizational change management, and communication skills to align a broad range of support initiatives for the customer."
"Software Development Engineer, AWS Marketplace",2873469,"Austin, Santa Clara, Arlington, Seattle, New York","TX, CA, VA, WA, NY","$129,300/year - $223,600/year",2025-01-14,https://www.amazon.jobs/en/jobs/2873469/software-development-engineer-aws-marketplace,amazon,Bachelor's degree,False,2025-08-18 19:55:13,"AWS Sales, Marketing, and Global Services is responsible for driving revenue, adoption, and growth from the largest and fastest growing small- and mid-market accounts to enterprise-level customers. The applicant will own significant portions of the product and will have significant influence on our strategy. We are looking for an experienced Software Development Engineer to help the team take AWS Marketplace to the next level. The ideal candidate will have a demonstrable track record of success delivering new features or products."
"Software Development Engineer, AWS Marketplace",2900110,"Boston, Austin, Santa Clara, Arlington, Seattle, New York","MA, TX, CA, VA, WA, NY","$129,300/year - $223,600/year",2025-02-12,https://www.amazon.jobs/en/jobs/2900110/software-development-engineer-aws-marketplace,amazon,Bachelor's degree in computer science or equivalent,False,2025-08-18 19:55:28,"AWS Sales, Marketing, and Global Services (SMGS) is responsible for driving revenue, adoption, and growth from the largest and fastest growing small- and mid-market accounts to enterprise-level customers including public sector. The AWS Global Support team interacts with leading companies and believes that world-class support is critical to customer success. AWS Support also partners with a global list of customers that are building mission-critical applications on top of AWS services. Come join the AWS Marketplace Team in our mission to change the way enterprise software is bought and sold!"
"Security Engineer, WWPS Solutions Architecture",2919147,"Arlington, San Francisco","VA, CA","$136,000/year - $212,800/year",2025-03-05,https://www.amazon.jobs/en/jobs/2919147/security-engineer-wwps-solutions-architecture,amazon,"BS degree in Computer Science, MIS, Computer Engineering, or other technical degree or 3+ year's equivalent technology experience.",False,2025-08-18 19:55:36,"Amazon Web Services is looking for a security focused Engineer for the Controlled Working Environment (CWE) program. We are seeking an experienced and motivated Security Engineer (SE) to expand our Security Operating Center (SOC) and maintain security compliance in this working environment. The right candidate must thrive in high-pressure situations, think like both an attacker and defender, and drive relevant teams to take the right actions in the right time frames to mitigate risks."
"Principal Delivery Consultant - Advisory, Application Modernization, Professional Services, Application Modernization COE",3048062,"Boston, Austin, Arlington, Atlanta, New York, Denver, Chicago, Dallas","MA, TX, VA, GA, NY, CO, IL, TX","$164,500/year - $284,300/year",2025-07-30,https://www.amazon.jobs/en/jobs/3048062/principal-delivery-consultant-advisory-application-modernization-professional-services-application-modernization-coe,amazon,"Bachelor's degree in Computer Science, Engineering, related field, or equivalent experience",False,2025-08-18 19:55:46,"The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Delivery Consultant to join our team at Amazon Web Services (AWS). In this role, you'll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You'll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle."
"Data Center Engineering Operations Technician, DCC Communities",3060464,Ashburn,VA,"$59,600/year - $133,200/year",2025-08-15,https://www.amazon.jobs/en/jobs/3060464/data-center-engineering-operations-technician-dcc-communities,amazon,High school or equivalent diploma,False,2025-08-18 19:55:54,"This role acts as Amazon’s front line when it comes to hands-on electrical and mechanical equipment preventative maintenance (PM) and troubleshooting, reporting to a site’s Data Center Facility Manager (FM). They will maintain, operate, and troubleshoot mission-critical data center facility equipment including stand-by diesel generators, related fuel systems, 3 phase electrical systems, and mechanical equipment including CRAHU units. Additional support equipment is included in the scope of the role even fire/life safety equipment, building automation systems, and general facilities equipment."
Data Center Technician,3061013,"Herndon, Manassas, Chantilly",VA,"$50,600/year - $113,200/year",2025-08-18,https://www.amazon.jobs/en/jobs/3061013/data-center-technician,amazon,An Associates degree or 2+ years of professional or military experience in an IT related field,False,2025-08-18 19:56:05,"AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. Amazon Web Services (AWS) is seeking Data Center Technicians to support our customers in multiple locations. This position requires the successful candidate report to a site location. This position may involve participation in an primary responder rotation, which includes monitoring the data center infrastructure, coordinating response to operational incidents, and partnering with other teams to rapidly resolve issues that impact service availability."
Data Center Technician,3061019,Herndon,VA,"$50,600/year - $113,200/year",2025-08-18,https://www.amazon.jobs/en/jobs/3061019/data-center-technician,amazon,An Associates degree or 2+ years of professional or military experience in an IT related field,False,2025-08-18 19:56:17,"AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. Our responsibilities include keeping the cloud running and supporting all AWS data centers and all servers, storage, networking, power, and cooling equipment that our customers rely on. We work on challenging problems, with thousands of variables impacting the supply chain. This position requires the candidate to report to a site location and participate in a primary responder rotation, which includes monitoring the data center infrastructure, coordinating responses to operational incidents, and partnering with other teams to resolve issues that impact service availability."
"Enterprise Account Manager, EdTech East",2999712,Arlington,VA,NA,2025-06-04,https://www.amazon.jobs/en/jobs/2999712/enterprise-account-manager-edtech-east,amazon,Bachelor's degree or equivalent,False,2025-08-18 19:56:27,"As an Account Manager for EdTech at Amazon Web Services (AWS), you will be the strategic lead responsible for driving cloud adoption within a group of Enterprise EdTech ISVs. These companies have unique needs, technical considerations, sales cycles, and growth trajectories that distinguish them from traditional companies. AWS offers a complete set of cloud services that enable all companies to run virtually everything in the cloud. The ideal candidate has a track record for overachieving quota while working backwards from customer needs. This individual should possess both a business and technical background."
"Sr. BIE, Access Management Systems",3034411,"Herndon, Seattle","VA, WA","$117,300/year - $202,800/year",2025-07-15,https://www.amazon.jobs/en/jobs/3034411/sr-bie-access-management-systems,amazon,NA,False,2025-08-18 19:56:35,"Access Management Systems (AMS) delivers internal cross-Amazon security solutions for access management and authorization. AMS is looking for an experienced Sr. BIE to help us transform the way we create and maintain access and authorization services across Amazon. In this role you will work closely with product managers, technical program managers, and engineering leaders to derive quantitative insights about how customers navigate our products, identify opportunities for improvement, and shape strategic recommendations."
Data Center Engineering Operations Technician,3059602,Manassas,VA,"$59,600 - $133,200/year",2025-08-14,https://www.amazon.jobs/en/jobs/3059602/data-center-engineering-operations-technician,amazon,High school or equivalent diploma,False,2025-08-18 19:56:44,Responsible for support of critical infrastructure systems ensuring preparedness against any situation. Assists in troubleshooting of facility and rack-level events. Performs equipment installation and decommissioning. Manages daily work requests to resolutions. Supports on-site contract work ensuring adherence to established procedures and local legislation. Work schedule can rotate depending on specific site needs.
"Data Center Technician, DCC Communities",2932642,"Canton, Boardman, Chantilly, Atlanta, South Bend, Frederick, Plain City, Dublin","MS, OR, VA, GA, IN, MD, OH, OH","$50,600/year - $113,200/year",2025-03-19,https://www.amazon.jobs/en/jobs/2932642/data-center-technician-dcc-communities,amazon,High school or equivalent diploma,False,2025-08-18 19:56:53,"This opportunity is for U.S. citizens who have served in the U.S. Armed Forces including Reserves, National Guard, and service member spouses. AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. We work on the most challenging problems, with thousands of variables impacting the supply chain. This position requires the successful candidate report to a site location. The position will help ensure overall availability and reliability to meet or exceed defined service levels of data center operations."
